observed_pair_index,split,partition
26861,cold_drug,train
26862,cold_drug,train
26863,cold_drug,train
26864,cold_drug,train
26865,cold_drug,train
26866,cold_drug,train
26867,cold_drug,train
26868,cold_drug,train
26869,cold_drug,train
26870,cold_drug,train
26871,cold_drug,train
26872,cold_drug,train
26873,cold_drug,train
26874,cold_drug,train
26875,cold_drug,train
26876,cold_drug,train
26877,cold_drug,train
26878,cold_drug,train
26879,cold_drug,train
26880,cold_drug,train
26881,cold_drug,train
26882,cold_drug,train
26883,cold_drug,train
26884,cold_drug,train
26885,cold_drug,train
26886,cold_drug,train
26887,cold_drug,train
26888,cold_drug,train
26889,cold_drug,train
26890,cold_drug,train
26891,cold_drug,train
26892,cold_drug,train
26893,cold_drug,train
26894,cold_drug,train
26895,cold_drug,train
26896,cold_drug,train
26897,cold_drug,train
26898,cold_drug,train
26899,cold_drug,train
26900,cold_drug,train
26901,cold_drug,train
26902,cold_drug,train
26903,cold_drug,train
26904,cold_drug,train
26905,cold_drug,train
26906,cold_drug,train
26907,cold_drug,train
26908,cold_drug,train
26909,cold_drug,train
26910,cold_drug,train
26911,cold_drug,train
26912,cold_drug,train
26913,cold_drug,train
26914,cold_drug,train
26915,cold_drug,train
26916,cold_drug,train
26917,cold_drug,train
26918,cold_drug,train
26919,cold_drug,train
26920,cold_drug,train
26921,cold_drug,train
26922,cold_drug,train
26923,cold_drug,train
26924,cold_drug,train
26925,cold_drug,train
26926,cold_drug,train
26927,cold_drug,train
26928,cold_drug,train
26929,cold_drug,train
26930,cold_drug,train
26931,cold_drug,train
26932,cold_drug,train
26933,cold_drug,train
26934,cold_drug,train
26935,cold_drug,train
26936,cold_drug,train
26937,cold_drug,train
26938,cold_drug,train
26939,cold_drug,train
26940,cold_drug,train
26941,cold_drug,train
26942,cold_drug,train
26943,cold_drug,train
26944,cold_drug,train
26945,cold_drug,train
26946,cold_drug,train
26947,cold_drug,train
26948,cold_drug,train
26949,cold_drug,train
26950,cold_drug,train
26951,cold_drug,train
26952,cold_drug,train
26953,cold_drug,train
26954,cold_drug,train
26955,cold_drug,train
26956,cold_drug,train
26957,cold_drug,train
26958,cold_drug,train
26959,cold_drug,train
26960,cold_drug,train
26961,cold_drug,train
26962,cold_drug,train
26963,cold_drug,train
26964,cold_drug,train
26965,cold_drug,train
26966,cold_drug,train
26967,cold_drug,train
26968,cold_drug,train
26969,cold_drug,train
26970,cold_drug,train
26971,cold_drug,train
26972,cold_drug,train
26973,cold_drug,train
26974,cold_drug,train
26975,cold_drug,train
26976,cold_drug,train
26977,cold_drug,train
26978,cold_drug,train
26979,cold_drug,train
26980,cold_drug,train
26981,cold_drug,train
26982,cold_drug,train
26983,cold_drug,train
26984,cold_drug,train
26985,cold_drug,train
26986,cold_drug,train
26987,cold_drug,train
26988,cold_drug,train
26989,cold_drug,train
26990,cold_drug,train
26991,cold_drug,train
26992,cold_drug,train
26993,cold_drug,train
26994,cold_drug,train
26995,cold_drug,train
26996,cold_drug,train
26997,cold_drug,train
26998,cold_drug,train
26999,cold_drug,train
27000,cold_drug,train
27001,cold_drug,train
27002,cold_drug,train
27003,cold_drug,train
27004,cold_drug,train
27005,cold_drug,train
27006,cold_drug,train
27007,cold_drug,train
27008,cold_drug,train
27009,cold_drug,train
27010,cold_drug,train
27011,cold_drug,train
27012,cold_drug,train
27013,cold_drug,train
27014,cold_drug,train
27015,cold_drug,train
27016,cold_drug,train
27017,cold_drug,train
27018,cold_drug,train
27019,cold_drug,train
27020,cold_drug,train
27021,cold_drug,train
27022,cold_drug,train
27023,cold_drug,train
27024,cold_drug,train
27025,cold_drug,train
27026,cold_drug,train
27027,cold_drug,train
27028,cold_drug,train
27029,cold_drug,train
27030,cold_drug,train
27031,cold_drug,train
27032,cold_drug,train
27033,cold_drug,train
27034,cold_drug,train
27035,cold_drug,train
27036,cold_drug,train
27037,cold_drug,train
27038,cold_drug,train
27039,cold_drug,train
27040,cold_drug,train
27041,cold_drug,train
27042,cold_drug,train
27043,cold_drug,train
27044,cold_drug,train
27045,cold_drug,train
27046,cold_drug,train
27047,cold_drug,train
27048,cold_drug,train
27049,cold_drug,train
27050,cold_drug,train
27051,cold_drug,train
27052,cold_drug,train
27053,cold_drug,train
27054,cold_drug,train
27055,cold_drug,train
27056,cold_drug,train
27057,cold_drug,train
27058,cold_drug,train
27059,cold_drug,train
27060,cold_drug,train
27061,cold_drug,train
27062,cold_drug,train
27063,cold_drug,train
27064,cold_drug,train
27065,cold_drug,train
27066,cold_drug,train
27067,cold_drug,train
27068,cold_drug,train
27069,cold_drug,train
27070,cold_drug,train
27071,cold_drug,train
27072,cold_drug,train
27073,cold_drug,train
27074,cold_drug,train
27075,cold_drug,train
27076,cold_drug,train
27077,cold_drug,train
27078,cold_drug,train
27079,cold_drug,train
27080,cold_drug,train
27081,cold_drug,train
27082,cold_drug,train
27083,cold_drug,train
27084,cold_drug,train
27085,cold_drug,train
27086,cold_drug,train
27087,cold_drug,train
27088,cold_drug,train
27089,cold_drug,train
27090,cold_drug,train
27091,cold_drug,train
27092,cold_drug,train
27093,cold_drug,train
27094,cold_drug,train
27095,cold_drug,train
27096,cold_drug,train
27097,cold_drug,train
27098,cold_drug,train
27099,cold_drug,train
27100,cold_drug,train
27101,cold_drug,train
27102,cold_drug,train
27103,cold_drug,train
27104,cold_drug,train
27105,cold_drug,train
27106,cold_drug,train
27107,cold_drug,train
27108,cold_drug,train
27109,cold_drug,train
27110,cold_drug,train
27111,cold_drug,train
27112,cold_drug,train
27113,cold_drug,train
27114,cold_drug,train
27115,cold_drug,train
27116,cold_drug,train
27117,cold_drug,train
27118,cold_drug,train
27119,cold_drug,train
27120,cold_drug,train
27121,cold_drug,train
27122,cold_drug,train
27123,cold_drug,train
27124,cold_drug,train
27125,cold_drug,train
27126,cold_drug,train
27127,cold_drug,train
27128,cold_drug,train
27129,cold_drug,train
27130,cold_drug,train
27131,cold_drug,train
27132,cold_drug,train
27133,cold_drug,train
27134,cold_drug,train
27135,cold_drug,train
27136,cold_drug,train
27137,cold_drug,train
27138,cold_drug,train
27139,cold_drug,train
27140,cold_drug,train
27141,cold_drug,train
27142,cold_drug,train
27143,cold_drug,train
27144,cold_drug,train
27145,cold_drug,train
27146,cold_drug,train
27147,cold_drug,train
27148,cold_drug,train
27149,cold_drug,train
27150,cold_drug,train
27151,cold_drug,train
27152,cold_drug,train
27153,cold_drug,train
27154,cold_drug,train
27155,cold_drug,train
27156,cold_drug,train
27157,cold_drug,train
27158,cold_drug,train
27159,cold_drug,train
27160,cold_drug,train
27161,cold_drug,train
27162,cold_drug,train
27163,cold_drug,train
27164,cold_drug,train
27165,cold_drug,train
27166,cold_drug,train
27167,cold_drug,train
27168,cold_drug,train
27169,cold_drug,train
27170,cold_drug,train
27171,cold_drug,train
27172,cold_drug,train
27173,cold_drug,train
27174,cold_drug,train
27175,cold_drug,train
27176,cold_drug,train
27177,cold_drug,train
27178,cold_drug,train
27179,cold_drug,train
27180,cold_drug,train
27181,cold_drug,train
27182,cold_drug,train
27183,cold_drug,train
27184,cold_drug,train
27185,cold_drug,train
27186,cold_drug,train
27187,cold_drug,train
27188,cold_drug,train
27189,cold_drug,train
27190,cold_drug,train
27191,cold_drug,train
27192,cold_drug,train
27193,cold_drug,train
27194,cold_drug,train
27195,cold_drug,train
27196,cold_drug,train
27197,cold_drug,train
27198,cold_drug,train
27199,cold_drug,train
27200,cold_drug,train
27201,cold_drug,train
27202,cold_drug,train
27203,cold_drug,train
27204,cold_drug,train
27205,cold_drug,train
27206,cold_drug,train
27207,cold_drug,train
27208,cold_drug,train
27209,cold_drug,train
27210,cold_drug,train
27211,cold_drug,train
27212,cold_drug,train
27213,cold_drug,train
27214,cold_drug,train
27215,cold_drug,train
27216,cold_drug,train
27217,cold_drug,train
27218,cold_drug,train
27219,cold_drug,train
27220,cold_drug,train
27221,cold_drug,train
27222,cold_drug,train
27223,cold_drug,train
27224,cold_drug,train
27225,cold_drug,train
27226,cold_drug,train
27227,cold_drug,train
27228,cold_drug,train
27229,cold_drug,train
27230,cold_drug,train
27231,cold_drug,train
27232,cold_drug,train
27233,cold_drug,train
27234,cold_drug,train
27235,cold_drug,train
27236,cold_drug,train
27237,cold_drug,train
27238,cold_drug,train
27239,cold_drug,train
27240,cold_drug,train
27241,cold_drug,train
27242,cold_drug,train
27243,cold_drug,train
27244,cold_drug,train
27245,cold_drug,train
27246,cold_drug,train
27247,cold_drug,train
27248,cold_drug,train
27249,cold_drug,train
27250,cold_drug,train
27251,cold_drug,train
27252,cold_drug,train
27253,cold_drug,train
27254,cold_drug,train
27255,cold_drug,train
27256,cold_drug,train
27257,cold_drug,train
27258,cold_drug,train
27259,cold_drug,train
27260,cold_drug,train
27261,cold_drug,train
27262,cold_drug,train
27263,cold_drug,train
27264,cold_drug,train
27265,cold_drug,train
27266,cold_drug,train
27267,cold_drug,train
27268,cold_drug,train
27269,cold_drug,train
27270,cold_drug,train
27271,cold_drug,train
27272,cold_drug,train
27273,cold_drug,train
27274,cold_drug,train
27275,cold_drug,train
27276,cold_drug,train
27277,cold_drug,train
27278,cold_drug,train
27279,cold_drug,train
27280,cold_drug,train
27281,cold_drug,train
27282,cold_drug,train
27283,cold_drug,train
27284,cold_drug,train
27285,cold_drug,train
27286,cold_drug,train
27287,cold_drug,train
27288,cold_drug,train
27289,cold_drug,train
27290,cold_drug,train
27291,cold_drug,train
27292,cold_drug,train
27293,cold_drug,train
27294,cold_drug,train
27295,cold_drug,train
27296,cold_drug,train
27297,cold_drug,train
27298,cold_drug,train
27299,cold_drug,train
27300,cold_drug,train
27301,cold_drug,train
27302,cold_drug,train
27303,cold_drug,train
27304,cold_drug,train
27305,cold_drug,train
27306,cold_drug,train
27307,cold_drug,train
27308,cold_drug,train
27309,cold_drug,train
27310,cold_drug,train
27311,cold_drug,train
27312,cold_drug,train
27313,cold_drug,train
27314,cold_drug,train
27315,cold_drug,train
27316,cold_drug,train
27317,cold_drug,train
27318,cold_drug,train
27319,cold_drug,train
27320,cold_drug,train
27321,cold_drug,train
27322,cold_drug,train
27323,cold_drug,train
27324,cold_drug,train
27325,cold_drug,train
27326,cold_drug,train
27327,cold_drug,train
27328,cold_drug,train
27329,cold_drug,train
27330,cold_drug,train
27331,cold_drug,train
27332,cold_drug,train
27333,cold_drug,train
27334,cold_drug,train
27335,cold_drug,train
27336,cold_drug,train
27337,cold_drug,train
27338,cold_drug,train
27339,cold_drug,train
27340,cold_drug,train
27341,cold_drug,train
27342,cold_drug,train
27343,cold_drug,train
27344,cold_drug,train
27345,cold_drug,train
27346,cold_drug,train
27347,cold_drug,train
27348,cold_drug,train
27349,cold_drug,train
27350,cold_drug,train
27351,cold_drug,train
27352,cold_drug,train
27353,cold_drug,train
27354,cold_drug,train
27355,cold_drug,train
27356,cold_drug,train
27357,cold_drug,train
27358,cold_drug,train
27359,cold_drug,train
27360,cold_drug,train
27361,cold_drug,train
27362,cold_drug,train
27363,cold_drug,train
27364,cold_drug,train
27365,cold_drug,train
27366,cold_drug,train
27367,cold_drug,train
27368,cold_drug,train
27369,cold_drug,train
27370,cold_drug,train
27371,cold_drug,train
27372,cold_drug,train
27373,cold_drug,train
27374,cold_drug,train
27375,cold_drug,train
27376,cold_drug,train
27377,cold_drug,train
27378,cold_drug,train
27379,cold_drug,train
27380,cold_drug,train
27381,cold_drug,train
27382,cold_drug,train
27383,cold_drug,train
27384,cold_drug,train
27385,cold_drug,train
27386,cold_drug,train
27387,cold_drug,train
27388,cold_drug,train
27389,cold_drug,train
27390,cold_drug,train
27391,cold_drug,train
27392,cold_drug,train
27393,cold_drug,train
27394,cold_drug,train
27395,cold_drug,train
27396,cold_drug,train
27397,cold_drug,train
27398,cold_drug,train
27399,cold_drug,train
27400,cold_drug,train
27401,cold_drug,train
27402,cold_drug,train
27403,cold_drug,train
27404,cold_drug,train
27405,cold_drug,train
27406,cold_drug,train
27407,cold_drug,train
27408,cold_drug,train
27409,cold_drug,train
27410,cold_drug,train
27411,cold_drug,train
27412,cold_drug,train
27413,cold_drug,train
27414,cold_drug,train
27415,cold_drug,train
27416,cold_drug,train
27417,cold_drug,train
27418,cold_drug,train
27419,cold_drug,train
27420,cold_drug,train
27421,cold_drug,train
27422,cold_drug,train
27423,cold_drug,train
27424,cold_drug,train
27425,cold_drug,train
27426,cold_drug,train
27427,cold_drug,train
27428,cold_drug,train
27429,cold_drug,train
27430,cold_drug,train
27431,cold_drug,train
27432,cold_drug,train
27433,cold_drug,train
27434,cold_drug,train
27435,cold_drug,train
27436,cold_drug,train
27437,cold_drug,train
27438,cold_drug,train
27439,cold_drug,train
27440,cold_drug,train
27441,cold_drug,train
27442,cold_drug,train
27443,cold_drug,train
27444,cold_drug,train
27445,cold_drug,train
27446,cold_drug,train
27447,cold_drug,train
27448,cold_drug,train
27449,cold_drug,train
27450,cold_drug,train
27451,cold_drug,train
27452,cold_drug,train
27453,cold_drug,train
27454,cold_drug,train
27455,cold_drug,train
27456,cold_drug,train
27457,cold_drug,train
27458,cold_drug,train
27459,cold_drug,train
27460,cold_drug,train
27461,cold_drug,train
27462,cold_drug,train
27463,cold_drug,train
27464,cold_drug,train
27465,cold_drug,train
27466,cold_drug,train
27467,cold_drug,train
27468,cold_drug,train
27469,cold_drug,train
27470,cold_drug,train
27471,cold_drug,train
27472,cold_drug,train
27473,cold_drug,train
27474,cold_drug,train
27475,cold_drug,train
27476,cold_drug,train
27477,cold_drug,train
27478,cold_drug,train
27479,cold_drug,train
27480,cold_drug,train
27481,cold_drug,train
27482,cold_drug,train
27483,cold_drug,train
27484,cold_drug,train
27485,cold_drug,train
27486,cold_drug,train
27487,cold_drug,train
27488,cold_drug,train
27489,cold_drug,train
27490,cold_drug,train
27491,cold_drug,train
27492,cold_drug,train
27493,cold_drug,train
27494,cold_drug,train
27495,cold_drug,train
27496,cold_drug,train
27497,cold_drug,train
27498,cold_drug,train
27499,cold_drug,train
27500,cold_drug,train
27501,cold_drug,train
27502,cold_drug,train
27503,cold_drug,train
27504,cold_drug,train
27505,cold_drug,train
27506,cold_drug,train
27507,cold_drug,train
27508,cold_drug,train
27509,cold_drug,train
27510,cold_drug,train
27511,cold_drug,train
27512,cold_drug,train
27513,cold_drug,train
27514,cold_drug,train
27515,cold_drug,train
27516,cold_drug,train
27517,cold_drug,train
27518,cold_drug,train
27519,cold_drug,train
27520,cold_drug,train
27521,cold_drug,train
27522,cold_drug,train
27523,cold_drug,train
27524,cold_drug,train
27525,cold_drug,train
27526,cold_drug,train
27527,cold_drug,train
27528,cold_drug,train
27529,cold_drug,train
27530,cold_drug,train
27531,cold_drug,train
27532,cold_drug,train
27533,cold_drug,train
27534,cold_drug,train
27535,cold_drug,train
27536,cold_drug,train
27537,cold_drug,train
27538,cold_drug,train
27539,cold_drug,train
27540,cold_drug,train
27541,cold_drug,train
27542,cold_drug,train
27543,cold_drug,train
27544,cold_drug,train
27545,cold_drug,train
27546,cold_drug,train
27547,cold_drug,train
27548,cold_drug,train
27549,cold_drug,train
27550,cold_drug,train
27551,cold_drug,train
27552,cold_drug,train
27553,cold_drug,train
27554,cold_drug,train
27555,cold_drug,train
27556,cold_drug,train
27557,cold_drug,train
27558,cold_drug,train
27559,cold_drug,train
27560,cold_drug,train
27561,cold_drug,train
27562,cold_drug,train
27563,cold_drug,train
27564,cold_drug,train
27565,cold_drug,train
27566,cold_drug,train
27567,cold_drug,train
27568,cold_drug,train
27569,cold_drug,train
27570,cold_drug,train
27571,cold_drug,train
27572,cold_drug,train
27573,cold_drug,train
27574,cold_drug,train
27575,cold_drug,train
27576,cold_drug,train
27577,cold_drug,train
27578,cold_drug,train
27579,cold_drug,train
27580,cold_drug,train
27581,cold_drug,train
27582,cold_drug,train
27583,cold_drug,train
27584,cold_drug,train
27585,cold_drug,train
27586,cold_drug,train
27587,cold_drug,train
27588,cold_drug,train
27589,cold_drug,train
27590,cold_drug,train
27591,cold_drug,train
27592,cold_drug,train
27593,cold_drug,train
27594,cold_drug,train
27595,cold_drug,train
27596,cold_drug,train
27597,cold_drug,train
27598,cold_drug,train
27599,cold_drug,train
27600,cold_drug,train
27601,cold_drug,train
27602,cold_drug,train
27603,cold_drug,train
27604,cold_drug,train
27605,cold_drug,train
27606,cold_drug,train
27607,cold_drug,train
27608,cold_drug,train
27609,cold_drug,train
27610,cold_drug,train
27611,cold_drug,train
27612,cold_drug,train
27613,cold_drug,train
27614,cold_drug,train
27615,cold_drug,train
27616,cold_drug,train
27617,cold_drug,train
27618,cold_drug,train
27619,cold_drug,train
27620,cold_drug,train
27621,cold_drug,train
27622,cold_drug,train
27623,cold_drug,train
27624,cold_drug,train
27625,cold_drug,train
27626,cold_drug,train
27627,cold_drug,train
27628,cold_drug,train
27629,cold_drug,train
27630,cold_drug,train
27631,cold_drug,train
27632,cold_drug,train
27633,cold_drug,train
27634,cold_drug,train
27635,cold_drug,train
